time,EPL_tii2014.PLC.MN.NoEEE-Link Power
0.252184639999,21428
0.252185599998,21428
0.252185599998,21552
0.252185599998,21552
0.252185599998,21676
0.252185599998,21676
0.252185599998,21800
0.252185599998,21800
0.252185599998,21924
0.252185599998,21924
0.252185599998,22048
0.252185599998,22048
0.252185599998,22172
0.252185599998,22172
0.252185599998,22296
0.252185599998,22296
0.252185599998,22420
0.252185599998,22420
0.252185599998,22544
0.252185599998,22544
0.252185599998,22668
0.252185599998,22668
0.252185599998,22792
0.252185599998,22792
0.252185599998,22916
0.252185599998,22916
0.252185599998,23040
0.252185599998,23040
0.252185599998,23164
0.252185599998,23164
0.252185599998,23288
0.252185599998,23288
0.252185599998,23412
0.252185599998,23412
0.252185599998,23536
0.252185599998,23536
0.252185599998,23660
0.252185599998,23660
0.252185599998,23784
0.252185599998,23784
0.252185599998,23908
0.252185599998,23908
0.252185599998,24032
0.252185599998,24032
0.252185599998,24156
0.252185599998,24156
0.252185599998,24280
0.252185599998,24280
0.252185599998,24404
0.252185599998,24404
0.252185599998,24528
0.252185599998,24528
0.252185599998,24652
0.252185599998,24652
0.252185599998,24776
0.252185599998,24776
0.252185599998,24900
0.252185599998,24900
0.252185599998,25024
0.252185599998,25024
0.252185599998,25148
0.252226815999,25148
0.252226815999,25272
0.254609839862,25272
0.254609839862,25148
0.254610415862,25148
0.254610415862,25024
0.254616559861,25024
0.254616559861,24900
0.254617135861,24900
0.254617135861,24776
0.254619523862,24776
0.254619523862,24652
0.254619523862,24652
0.254619523862,24528
0.254619523862,24528
0.254619523862,24404
0.254619523862,24404
0.254619523862,24280
0.254619523862,24280
0.254619523862,24156
0.254619523862,24156
0.254619523862,24032
0.254619523862,24032
0.254619523862,23908
0.254619523862,23908
0.254619523862,23784
0.254619523862,23784
0.254619523862,23660
0.254619523862,23660
0.254619523862,23536
0.254619523862,23536
0.254619523862,23412
0.254619523862,23412
0.254619523862,23288
0.254619523862,23288
0.254619523862,23164
0.254619523862,23164
0.254619523862,23040
0.254619523862,23040
0.254619523862,22916
0.254619523862,22916
0.254619523862,22792
0.254619523862,22792
0.254619523862,22668
0.254619523862,22668
0.254619523862,22544
0.254619523862,22544
0.254619523862,22420
0.254619523862,22420
0.254619523862,22296
0.254619523862,22296
0.254619523862,22172
0.254619523862,22172
0.254619523862,22048
0.254619523862,22048
0.254619523862,21924
0.254619523862,21924
0.254619523862,21800
0.254619523862,21800
0.254619523862,21676
0.254619523862,21676
0.254619523862,21552
0.254619523862,21552
0.254619523862,21428
0.254619523862,21428
0.254619523862,21304
0.254619523862,21304
0.254619523862,21180
0.254619523862,21180
0.254619523862,21056
0.254625283862,21056
0.254625283862,20932
0.254625283862,20932
0.254625283862,20808
0.254625283862,20808
0.254625283862,20684
0.254625283862,20684
0.254625283862,20560
0.254625283862,20560
0.254625283862,20436
0.254625283862,20436
0.254625283862,20312
0.254625283862,20312
0.254625283862,20188
0.254625283862,20188
0.254625283862,20064
0.254625283862,20064
0.254625283862,19940
0.254625283862,19940
0.254625283862,19816
0.254625283862,19816
0.254625283862,19692
0.254625283862,19692
0.254625283862,19568
0.254625283862,19568
0.254625283862,19444
0.254625283862,19444
0.254625283862,19320
0.254625283862,19320
0.254625283862,19196
0.254625283862,19196
0.254625283862,19072
0.254625283862,19072
0.254625283862,18948
0.254625283862,18948
0.254625283862,18824
0.254625283862,18824
0.254625283862,18700
0.254625283862,18700
0.254625283862,18576
0.254625283862,18576
0.254625283862,18452
0.254625283862,18452
0.254625283862,18328
0.254625283862,18328
0.254625283862,18204
0.254625283862,18204
0.254625283862,18080
0.254625283862,18080
0.254625283862,17956
0.254625283862,17956
0.254625283862,17832
0.254625283862,17832
0.254625283862,17708
0.254625283862,17708
0.254625283862,17584
0.254625283862,17584
0.254625283862,17460
0.254632003861,17460
0.254632003861,17336
0.25464772386,17336
0.25464772386,17212
0.25465348386,17212
0.25465348386,17088
0.2640416,17088
0.2640416,17212
0.26408896,17212
0.26408896,17336
0.264137279999,17336
0.264137279999,19816
0.264137279999,19816
0.264137279999,21056
0.264137279999,21056
0.264137279999,21180
0.264179455999,21180
0.264179455999,21304
0.264184639999,21304
0.264184639999,21428
0.264185599998,21428
0.264185599998,21552
0.264185599998,21552
0.264185599998,21676
0.264185599998,21676
0.264185599998,21800
0.264185599998,21800
0.264185599998,21924
0.264185599998,21924
0.264185599998,22048
0.264185599998,22048
0.264185599998,22172
0.264185599998,22172
0.264185599998,22296
0.264185599998,22296
0.264185599998,22420
0.264185599998,22420
0.264185599998,22544
0.264185599998,22544
0.264185599998,22668
0.264185599998,22668
0.264185599998,22792
0.264185599998,22792
0.264185599998,22916
0.264185599998,22916
0.264185599998,23040
0.264185599998,23040
0.264185599998,23164
0.264185599998,23164
0.264185599998,23288
0.264185599998,23288
0.264185599998,23412
0.264185599998,23412
0.264185599998,23536
0.264185599998,23536
0.264185599998,23660
0.264185599998,23660
0.264185599998,23784
0.264185599998,23784
0.264185599998,23908
0.264185599998,23908
0.264185599998,24032
0.264185599998,24032
0.264185599998,24156
0.264185599998,24156
0.264185599998,24280
0.264185599998,24280
0.264185599998,24404
0.264185599998,24404
0.264185599998,24528
0.264185599998,24528
0.264185599998,24652
0.264185599998,24652
0.264185599998,24776
0.264185599998,24776
0.264185599998,24900
0.264185599998,24900
0.264185599998,25024
0.264185599998,25024
0.264185599998,25148
0.264226815999,25148
0.264226815999,25272
0.266609839862,25272
0.266609839862,25148
0.266610415862,25148
0.266610415862,25024
0.266616559861,25024
0.266616559861,24900
0.266617135861,24900
0.266617135861,24776
0.266619523862,24776
0.266619523862,24652
0.266619523862,24652
0.266619523862,24528
0.266619523862,24528
0.266619523862,24404
0.266619523862,24404
0.266619523862,24280
0.266619523862,24280
0.266619523862,24156
0.266619523862,24156
0.266619523862,24032
0.266619523862,24032
0.266619523862,23908
0.266619523862,23908
0.266619523862,23784
0.266619523862,23784
0.266619523862,23660
0.266619523862,23660
0.266619523862,23536
0.266619523862,23536
0.266619523862,23412
0.266619523862,23412
0.266619523862,23288
0.266619523862,23288
0.266619523862,23164
0.266619523862,23164
0.266619523862,23040
0.266619523862,23040
0.266619523862,22916
0.266619523862,22916
0.266619523862,22792
0.266619523862,22792
0.266619523862,22668
0.266619523862,22668
0.266619523862,22544
0.266619523862,22544
0.266619523862,22420
0.266619523862,22420
0.266619523862,22296
0.266619523862,22296
0.266619523862,22172
0.266619523862,22172
0.266619523862,22048
0.266619523862,22048
0.266619523862,21924
0.266619523862,21924
0.266619523862,21800
0.266619523862,21800
0.266619523862,21676
0.266619523862,21676
0.266619523862,21552
0.266619523862,21552
0.266619523862,21428
0.266619523862,21428
0.266619523862,21304
0.266619523862,21304
0.266619523862,21180
0.266619523862,21180
0.266619523862,21056
0.266625283862,21056
0.266625283862,20932
0.266625283862,20932
0.266625283862,20808
0.266625283862,20808
0.266625283862,20684
0.266625283862,20684
0.266625283862,20560
0.266625283862,20560
0.266625283862,20436
0.266625283862,20436
0.266625283862,20312
0.266625283862,20312
0.266625283862,20188
0.266625283862,20188
0.266625283862,20064
0.266625283862,20064
0.266625283862,19940
0.266625283862,19940
0.266625283862,19816
0.266625283862,19816
0.266625283862,19692
0.266625283862,19692
0.266625283862,19568
0.266625283862,19568
0.266625283862,19444
0.266625283862,19444
0.266625283862,19320
0.266625283862,19320
0.266625283862,19196
0.266625283862,19196
0.266625283862,19072
0.266625283862,19072
0.266625283862,18948
0.266625283862,18948
0.266625283862,18824
0.266625283862,18824
0.266625283862,18700
0.266625283862,18700
0.266625283862,18576
0.266625283862,18576
0.266625283862,18452
0.266625283862,18452
0.266625283862,18328
0.266625283862,18328
0.266625283862,18204
0.266625283862,18204
0.266625283862,18080
0.266625283862,18080
0.266625283862,17956
0.266625283862,17956
0.266625283862,17832
0.266625283862,17832
0.266625283862,17708
0.266625283862,17708
0.266625283862,17584
0.266625283862,17584
0.266625283862,17460
0.266632003861,17460
0.266632003861,17336
0.26664772386,17336
0.26664772386,17212
0.26665348386,17212
0.26665348386,17088
0.2760416,17088
0.2760416,17212
0.27608896,17212
0.27608896,17336
0.276137279999,17336
0.276137279999,19816
0.276137279999,19816
0.276137279999,21056
0.276137279999,21056
0.276137279999,21180
0.276179455999,21180
0.276179455999,21304
0.276184639999,21304
0.276184639999,21428
0.276185599998,21428
0.276185599998,21552
0.276185599998,21552
0.276185599998,21676
0.276185599998,21676
0.276185599998,21800
0.276185599998,21800
0.276185599998,21924
0.276185599998,21924
0.276185599998,22048
0.276185599998,22048
0.276185599998,22172
0.276185599998,22172
0.276185599998,22296
0.276185599998,22296
0.276185599998,22420
0.276185599998,22420
0.276185599998,22544
0.276185599998,22544
0.276185599998,22668
0.276185599998,22668
0.276185599998,22792
0.276185599998,22792
0.276185599998,22916
0.276185599998,22916
0.276185599998,23040
0.276185599998,23040
0.276185599998,23164
0.276185599998,23164
0.276185599998,23288
0.276185599998,23288
0.276185599998,23412
0.276185599998,23412
0.276185599998,23536
0.276185599998,23536
0.276185599998,23660
0.276185599998,23660
0.276185599998,23784
0.276185599998,23784
0.276185599998,23908
0.276185599998,23908
0.276185599998,24032
0.276185599998,24032
0.276185599998,24156
0.276185599998,24156
0.276185599998,24280
0.276185599998,24280
0.276185599998,24404
0.276185599998,24404
0.276185599998,24528
0.276185599998,24528
0.276185599998,24652
0.276185599998,24652
0.276185599998,24776
0.276185599998,24776
0.276185599998,24900
0.276185599998,24900
0.276185599998,25024
0.276185599998,25024
0.276185599998,25148
0.276226815999,25148
0.276226815999,25272
0.278609839862,25272
0.278609839862,25148
0.278610415862,25148
0.278610415862,25024
0.278616559861,25024
0.278616559861,24900
0.278617135861,24900
0.278617135861,24776
0.278619523862,24776
0.278619523862,24652
0.278619523862,24652
0.278619523862,24528
0.278619523862,24528
0.278619523862,24404
0.278619523862,24404
0.278619523862,24280
0.278619523862,24280
0.278619523862,24156
0.278619523862,24156
0.278619523862,24032
0.278619523862,24032
0.278619523862,23908
0.278619523862,23908
0.278619523862,23784
0.278619523862,23784
0.278619523862,23660
0.278619523862,23660
0.278619523862,23536
0.278619523862,23536
0.278619523862,23412
0.278619523862,23412
0.278619523862,23288
0.278619523862,23288
0.278619523862,23164
0.278619523862,23164
0.278619523862,23040
0.278619523862,23040
0.278619523862,22916
0.278619523862,22916
0.278619523862,22792
0.278619523862,22792
0.278619523862,22668
0.278619523862,22668
0.278619523862,22544
0.278619523862,22544
0.278619523862,22420
0.278619523862,22420
0.278619523862,22296
0.278619523862,22296
0.278619523862,22172
0.278619523862,22172
0.278619523862,22048
0.278619523862,22048
0.278619523862,21924
